Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Liberia,123,Total water withdrawal,4253,1987,0.13,,
Liberia,123,Total water withdrawal,4253,2000,0.1308,L,
Libya,124,Total water withdrawal,4253,1975,1.2,,
Libya,124,Total water withdrawal,4253,1980,1.47,,
Libya,124,Total water withdrawal,4253,1985,3.115,I,
Libya,124,Total water withdrawal,4253,1990,4.76,,
Libya,124,Total water withdrawal,4253,1994,4.6,,
Libya,124,Total water withdrawal,4253,2000,4.326,,
Libya,124,Total water withdrawal,4253,2005,4.869,,
Libya,124,Total water withdrawal,4253,2012,5.83,,
Madagascar,129,Total water withdrawal,4253,1984,16.3,,
Madagascar,129,Total water withdrawal,4253,2000,13.37,I,
Madagascar,129,Total water withdrawal,4253,2006,13.56,I,
Malawi,130,Total water withdrawal,4253,1994,0.936,,
Malawi,130,Total water withdrawal,4253,2002,1.325,L,
Malawi,130,Total water withdrawal,4253,2005,1.357,L,
Mali,133,Total water withdrawal,4253,1987,1.36,,
Mali,133,Total water withdrawal,4253,2006,5.186,,
Mauritania,136,Total water withdrawal,4253,1980,0.73,,
Mauritania,136,Total water withdrawal,4253,2000,1.601,L,
Mauritania,136,Total water withdrawal,4253,2005,1.35,L,
Mauritius,137,Total water withdrawal,4253,1975,0.36,,
Mauritius,137,Total water withdrawal,4253,1990,0.566,,
Mauritius,137,Total water withdrawal,4253,1995,0.615,,
Mauritius,137,Total water withdrawal,4253,2000,0.61,,
Mauritius,137,Total water withdrawal,4253,2007,0.63,,
Mauritius,137,Total water withdrawal,4253,2012,0.582,,
Mauritius,137,Total water withdrawal,4253,2017,0.616,,
Morocco,143,Total water withdrawal,4253,1975,9,,
Morocco,143,Total water withdrawal,4253,1980,10.05,,
Morocco,143,Total water withdrawal,4253,1985,11,,
Morocco,143,Total water withdrawal,4253,1992,11.04,,
Morocco,143,Total water withdrawal,4253,1995,11.26,I,
Morocco,143,Total water withdrawal,4253,2002,14.82,,
Morocco,143,Total water withdrawal,4253,2010,10.43,,
Mozambique,144,Total water withdrawal,4253,1990,0.605,,
Mozambique,144,Total water withdrawal,4253,2001,0.8842,L,
Mozambique,144,Total water withdrawal,4253,2015,1.473,,
Namibia,147,Total water withdrawal,4253,1985,0.14,,
Namibia,147,Total water withdrawal,4253,1991,0.249,,
Namibia,147,Total water withdrawal,4253,1995,0.273,I,
Namibia,147,Total water withdrawal,4253,2002,0.288,,
Niger,158,Total water withdrawal,4253,1988,0.5,,
Niger,158,Total water withdrawal,4253,2005,0.9836,L,
Niger,158,Total water withdrawal,4253,2017,1.751,,
Nigeria,159,Total water withdrawal,4253,1987,5.59,I,
Nigeria,159,Total water withdrawal,4253,2000,10.31,L,
Nigeria,159,Total water withdrawal,4253,2005,11.57,L,
Nigeria,159,Total water withdrawal,4253,2010,12.47,L,
Rwanda,184,Total water withdrawal,4253,2000,0.15,,
Sao Tome and Principe,193,Total water withdrawal,4253,1993,0.007,,
Sao Tome and Principe,193,Total water withdrawal,4253,2016,0.0409,,
Senegal,195,Total water withdrawal,4253,1987,1.36,,
Senegal,195,Total water withdrawal,4253,2002,2.221,I,
Seychelles,196,Total water withdrawal,4253,1989,0.0119,I,
Seychelles,196,Total water withdrawal,4253,2005,0.0137,I,
Sierra Leone,197,Total water withdrawal,4253,1987,0.37,,
Sierra Leone,197,Total water withdrawal,4253,2000,0.1889,L,
Sierra Leone,197,Total water withdrawal,4253,2005,0.2122,L,
Somalia,201,Total water withdrawal,4253,1987,0.81,,
Somalia,201,Total water withdrawal,4253,2000,3.29,L,
Somalia,201,Total water withdrawal,4253,2003,3.298,I,
South Africa,202,Total water withdrawal,4253,1990,13.31,,
South Africa,202,Total water withdrawal,4253,1995,12.9,I,
South Africa,202,Total water withdrawal,4253,2000,12.79,,
South Africa,202,Total water withdrawal,4253,2017,19.38,,
South Sudan,277,Total water withdrawal,4253,2011,0.658,,
Sudan,276,Total water withdrawal,4253,2011,26.93,,
Togo,217,Total water withdrawal,4253,1987,0.091,,
Togo,217,Total water withdrawal,4253,2002,0.169,,
Tunisia,222,Total water withdrawal,4253,1975,1.07,,
Tunisia,222,Total water withdrawal,4253,1980,1.9,,
Tunisia,222,Total water withdrawal,4253,1985,2.3,,
Tunisia,222,Total water withdrawal,4253,1990,3.075,,
Tunisia,222,Total water withdrawal,4253,1995,2.857,I,
Tunisia,222,Total water withdrawal,4253,2001,2.85,I,
Tunisia,222,Total water withdrawal,4253,2011,3.305,I,
Tunisia,222,Total water withdrawal,4253,2017,4.875,,
Uganda,226,Total water withdrawal,4253,1970,0.2,,
Uganda,226,Total water withdrawal,4253,2002,0.3174,I,
Uganda,226,Total water withdrawal,4253,2008,0.637,,
United Republic of Tanzania,215,Total water withdrawal,4253,2002,5.184,K,
Zambia,251,Total water withdrawal,4253,1992,1.747,,
Zambia,251,Total water withdrawal,4253,1994,1.706,,
Zambia,251,Total water withdrawal,4253,2002,1.572,L,
Zimbabwe,181,Total water withdrawal,4253,1987,1.22,,
Zimbabwe,181,Total water withdrawal,4253,2002,4.205,,
Zimbabwe,181,Total water withdrawal,4253,2007,3.57,,[296]
Zimbabwe,181,Total water withdrawal,4253,2017,3.339,,
Antigua and Barbuda,8,Total water withdrawal,4253,1990,0.005,,
Antigua and Barbuda,8,Total water withdrawal,4253,2005,0.0084,L,
Antigua and Barbuda,8,Total water withdrawal,4253,2012,0.0115,,
Argentina,9,Total water withdrawal,4253,1976,27.6,,
Argentina,9,Total water withdrawal,4253,1995,28.58,,
Argentina,9,Total water withdrawal,4253,2011,37.78,,
Barbados,14,Total water withdrawal,4253,1962,0.03,,
Barbados,14,Total water withdrawal,4253,1996,0.081,I,
Barbados,14,Total water withdrawal,4253,2005,0.081,I,
Belize,23,Total water withdrawal,4253,1987,0.02,,
Belize,23,Total water withdrawal,4253,2000,0.101,,
Bolivia (Plurinational State of),19,Total water withdrawal,4253,1987,1.24,,
Bolivia (Plurinational State of),19,Total water withdrawal,4253,2009,2.088,I,
Brazil,21,Total water withdrawal,4253,1987,35.04,,
Brazil,21,Total water withdrawal,4253,1996,54.87,,
Brazil,21,Total water withdrawal,4253,2006,58.07,,
Brazil,21,Total water withdrawal,4253,2010,74.83,,
Brazil,21,Total water withdrawal,4253,2017,65.68,,
Canada,33,Total water withdrawal,4253,1986,42.2,,
Canada,33,Total water withdrawal,4253,1991,45.09,E,
Canada,33,Total water withdrawal,4253,1996,42.21,E,
Canada,33,Total water withdrawal,4253,2007,41.32,E,
Canada,33,Total water withdrawal,4253,2009,38.8,E,
Canada,33,Total water withdrawal,4253,2017,35.6,,
Chile,40,Total water withdrawal,4253,1992,20.29,I,
Chile,40,Total water withdrawal,4253,2006,35.43,,
Colombia,44,Total water withdrawal,4253,2000,7.746,I,
Colombia,44,Total water withdrawal,4253,2008,11.77,I,
Costa Rica,48,Total water withdrawal,4253,2012,2.339,,
Costa Rica,48,Total water withdrawal,4253,2015,3.194,,
Cuba,49,Total water withdrawal,4253,1995,5.211,,
Cuba,49,Total water withdrawal,4253,2007,4.937,I,
Cuba,49,Total water withdrawal,4253,2013,6.959,,[297]
Dominica,55,Total water withdrawal,4253,1996,0.0166,,
Dominica,55,Total water withdrawal,4253,2000,0.0166,,
Dominica,55,Total water withdrawal,4253,2004,0.0166,,
Dominica,55,Total water withdrawal,4253,2010,0.02,I,
Dominican Republic,56,Total water withdrawal,4253,2000,4.865,I,
Dominican Republic,56,Total water withdrawal,4253,2005,5.47,I,
Dominican Republic,56,Total water withdrawal,4253,2010,7.156,,
Ecuador,58,Total water withdrawal,4253,2000,9.369,L,
Ecuador,58,Total water withdrawal,4253,2005,9.918,L,
El Salvador,60,Total water withdrawal,4253,1992,0.729,,
El Salvador,60,Total water withdrawal,4253,2000,1.376,L,
El Salvador,60,Total water withdrawal,4253,2005,2.118,,
Grenada,86,Total water withdrawal,4253,2005,0.01,,
Grenada,86,Total water withdrawal,4253,2014,0.0141,I,
Guatemala,89,Total water withdrawal,4253,2006,3.324,,
Guyana,91,Total water withdrawal,4253,1992,1.46,,
Guyana,91,Total water withdrawal,4253,2000,1.64,L,
Guyana,91,Total water withdrawal,4253,2010,1.445,I,
Haiti,93,Total water withdrawal,4253,1991,0.9799,,
Haiti,93,Total water withdrawal,4253,1995,1.285,,
Haiti,93,Total water withdrawal,4253,2009,1.45,L,
Honduras,95,Total water withdrawal,4253,2003,1.607,,[298]
Jamaica,109,Total water withdrawal,4253,1993,0.928,,
Jamaica,109,Total water withdrawal,4253,2007,0.812,I,
Jamaica,109,Total water withdrawal,4253,2016,1.354,,
Mexico,138,Total water withdrawal,4253,1980,56,E,
Mexico,138,Total water withdrawal,4253,2002,72.6,,
Mexico,138,Total water withdrawal,4253,2007,78.95,,
Mexico,138,Total water withdrawal,4253,2012,82.73,,
Mexico,138,Total water withdrawal,4253,2017,87.84,,
Nicaragua,157,Total water withdrawal,4253,2001,1.388,,
Nicaragua,157,Total water withdrawal,4253,2011,1.545,I,
Panama,166,Total water withdrawal,4253,2010,1.037,,
Panama,166,Total water withdrawal,4253,2016,1.211,,
Paraguay,169,Total water withdrawal,4253,1987,0.43,,
Paraguay,169,Total water withdrawal,4253,2000,0.49,L,
Paraguay,169,Total water withdrawal,4253,2012,2.413,I,
Peru,170,Total water withdrawal,4253,2008,13.66,,
Peru,170,Total water withdrawal,4253,2016,16.1,,
Puerto Rico,177,Total water withdrawal,4253,1990,4.21,,[299]
Puerto Rico,177,Total water withdrawal,4253,2000,3.881,,[300]
Puerto Rico,177,Total water withdrawal,4253,2005,4.162,,[301]
Puerto Rico,177,Total water withdrawal,4253,2010,4.153,,[302]
Puerto Rico,177,Total water withdrawal,4253,2015,3.275,,
Saint Kitts and Nevis,188,Total water withdrawal,4253,2012,0.0156,I,
Saint Lucia,189,Total water withdrawal,4253,2007,0.0429,I,
Saint Vincent and the Grenadines,191,Total water withdrawal,4253,1995,0.01,,
Saint Vincent and the Grenadines,191,Total water withdrawal,4253,2013,0.0085,I,
Suriname,207,Total water withdrawal,4253,1987,0.46,,
Suriname,207,Total water withdrawal,4253,2000,0.67,L,
Suriname,207,Total water withdrawal,4253,2006,0.6159,,
Trinidad and Tobago,220,Total water withdrawal,4253,1997,0.297,,
Trinidad and Tobago,220,Total water withdrawal,4253,2000,0.314,,
Trinidad and Tobago,220,Total water withdrawal,4253,2005,0.345,I,
Trinidad and Tobago,220,Total water withdrawal,4253,2011,0.3832,I,
United States of America,231,Total water withdrawal,4253,1980,517.7,E,
United States of America,231,Total water withdrawal,4253,1990,559.3,,"[303,304]"
United States of America,231,Total water withdrawal,4253,2000,559.3,,"[305,306]"
United States of America,231,Total water withdrawal,4253,2005,562.4,,"[307,308]"
United States of America,231,Total water withdrawal,4253,2010,485.6,,"[309,310]"
United States of America,231,Total water withdrawal,4253,2015,444.3,,
Uruguay,234,Total water withdrawal,4253,1965,0.65,,
Uruguay,234,Total water withdrawal,4253,2000,3.66,,
Venezuela (Bolivarian Republic of),236,Total water withdrawal,4253,1970,4.1,,
Venezuela (Bolivarian Republic of),236,Total water withdrawal,4253,2000,9.064,L,
Venezuela (Bolivarian Republic of),236,Total water withdrawal,4253,2007,22.63,I,
Afghanistan,2,Total water withdrawal,4253,1975,10.7,,
Afghanistan,2,Total water withdrawal,4253,1987,26.11,,
Afghanistan,2,Total water withdrawal,4253,2000,20.28,I,
Armenia,1,Total water withdrawal,4253,1995,2.925,,
Armenia,1,Total water withdrawal,4253,2002,1.733,I,
Armenia,1,Total water withdrawal,4253,2007,2.858,I,
Armenia,1,Total water withdrawal,4253,2012,2.941,,
Armenia,1,Total water withdrawal,4253,2017,2.866,,
Azerbaijan,52,Total water withdrawal,4253,1992,16.2,,
Azerbaijan,52,Total water withdrawal,4253,1997,12.51,,
Azerbaijan,52,Total water withdrawal,4253,2002,10.07,,
Azerbaijan,52,Total water withdrawal,4253,2007,12.27,,
Azerbaijan,52,Total water withdrawal,4253,2012,11.97,,
Azerbaijan,52,Total water withdrawal,4253,2017,12.78,,
Bahrain,13,Total water withdrawal,4253,1990,0.239,,
Bahrain,13,Total water withdrawal,4253,2003,0.3574,,
Bahrain,13,Total water withdrawal,4253,2016,0.4344,,
Bangladesh,16,Total water withdrawal,4253,2008,35.87,,
Bhutan,18,Total water withdrawal,4253,2008,0.338,,
Brunei Darussalam,26,Total water withdrawal,4253,1991,0.076,,
Brunei Darussalam,26,Total water withdrawal,4253,1994,0.092,,
Cambodia,115,Total water withdrawal,4253,2006,2.184,,
China,351,Total water withdrawal,4253,1980,443.7,,
China,351,Total water withdrawal,4253,1985,481.1,I,
China,351,Total water withdrawal,4253,1990,500,,
China,351,Total water withdrawal,4253,1993,525.4,,
China,351,Total water withdrawal,4253,2000,549.8,,
China,351,Total water withdrawal,4253,2007,571.3,,
China,351,Total water withdrawal,4253,2012,603.3,,
China,351,Total water withdrawal,4253,2015,598.1,,
Democratic People's Republic of Korea,116,Total water withdrawal,4253,2005,8.658,L,
Georgia,73,Total water withdrawal,4253,2005,1.813,I,
Georgia,73,Total water withdrawal,4253,2008,1.823,,
India,100,Total water withdrawal,4253,1975,380,,
India,100,Total water withdrawal,4253,1980,438.3,I,
India,100,Total water withdrawal,4253,1986,497.4,I,
India,100,Total water withdrawal,4253,1990,500,,
India,100,Total water withdrawal,4253,2000,610.4,I,
India,100,Total water withdrawal,4253,2010,761,,
Indonesia,101,Total water withdrawal,4253,1990,74.34,,
Indonesia,101,Total water withdrawal,4253,2000,113.3,,
Indonesia,101,Total water withdrawal,4253,2016,222.6,,
Iran (Islamic Republic of),102,Total water withdrawal,4253,1975,45,,
Iran (Islamic Republic of),102,Total water withdrawal,4253,1995,83,,
Iran (Islamic Republic of),102,Total water withdrawal,4253,2001,89.7,I,
Iran (Islamic Republic of),102,Total water withdrawal,4253,2004,93.3,,
Iraq,103,Total water withdrawal,4253,1975,40.56,,
Iraq,103,Total water withdrawal,4253,1980,40.8,I,
Iraq,103,Total water withdrawal,4253,1985,41.02,,
Iraq,103,Total water withdrawal,4253,1990,42.8,,
Iraq,103,Total water withdrawal,4253,1995,54.4,I,
Iraq,103,Total water withdrawal,4253,2000,66,,
Iraq,103,Total water withdrawal,4253,2016,38.55,,
Israel,105,Total water withdrawal,4253,1970,1.564,,
Israel,105,Total water withdrawal,4253,1975,1.632,I,
Israel,105,Total water withdrawal,4253,1980,1.7,,
Israel,105,Total water withdrawal,4253,1986,1.9,,
Israel,105,Total water withdrawal,4253,1990,1.804,,
Israel,105,Total water withdrawal,4253,1995,1.812,E,
Israel,105,Total water withdrawal,4253,2002,1.831,,
Israel,105,Total water withdrawal,4253,2004,1.954,,
Israel,105,Total water withdrawal,4253,2010,1.919,,
Israel,105,Total water withdrawal,4253,2017,2.304,,
Japan,110,Total water withdrawal,4253,1980,88.2,,
Japan,110,Total water withdrawal,4253,1992,91.4,,
Japan,110,Total water withdrawal,4253,1997,89.23,E,
Japan,110,Total water withdrawal,4253,2002,84.65,E,
Japan,110,Total water withdrawal,4253,2007,82.98,E,
Japan,110,Total water withdrawal,4253,2009,81.45,E,
Jordan,112,Total water withdrawal,4253,1975,0.451,,
Jordan,112,Total water withdrawal,4253,1980,0.535,I,
Jordan,112,Total water withdrawal,4253,1985,0.619,,
Jordan,112,Total water withdrawal,4253,1992,0.984,,
Jordan,112,Total water withdrawal,4253,2002,0.803,,
Jordan,112,Total water withdrawal,4253,2007,0.932,,
Jordan,112,Total water withdrawal,4253,2012,0.849,,
Jordan,112,Total water withdrawal,4253,2016,1.044,,
Kazakhstan,108,Total water withdrawal,4253,1995,33.67,,
Kazakhstan,108,Total water withdrawal,4253,2002,22.27,,
Kazakhstan,108,Total water withdrawal,4253,2007,22.81,,
Kazakhstan,108,Total water withdrawal,4253,2012,21.39,,
Kazakhstan,108,Total water withdrawal,4253,2017,24.45,,
Kuwait,118,Total water withdrawal,4253,1994,0.538,,
Kuwait,118,Total water withdrawal,4253,2002,0.9132,,
Kyrgyzstan,113,Total water withdrawal,4253,1994,10.09,,
Kyrgyzstan,113,Total water withdrawal,4253,2000,10.08,L,
Kyrgyzstan,113,Total water withdrawal,4253,2006,8.007,,
Lao People's Democratic Republic,120,Total water withdrawal,4253,2005,3.493,L,
Lebanon,121,Total water withdrawal,4253,1975,0.751,,
Lebanon,121,Total water withdrawal,4253,1994,1.293,,
Lebanon,121,Total water withdrawal,4253,2000,1.433,L,
Lebanon,121,Total water withdrawal,4253,2005,1.31,,
Lebanon,121,Total water withdrawal,4253,2015,1.84,,
Malaysia,131,Total water withdrawal,4253,1990,10.12,I,
Malaysia,131,Total water withdrawal,4253,1996,5.488,I,
Maldives,132,Total water withdrawal,4253,1987,0.0034,,
Maldives,132,Total water withdrawal,4253,2008,0.0059,I,[311]
Mongolia,141,Total water withdrawal,4253,1993,0.428,,
Mongolia,141,Total water withdrawal,4253,2006,0.54,,
Mongolia,141,Total water withdrawal,4253,2009,0.551,,
Mongolia,141,Total water withdrawal,4253,2016,0.4624,,
Myanmar,28,Total water withdrawal,4253,1987,28.26,I,
Myanmar,28,Total water withdrawal,4253,2000,33.23,,
Nepal,149,Total water withdrawal,4253,2000,9.562,L,
Nepal,149,Total water withdrawal,4253,2006,9.497,L,
Oman,221,Total water withdrawal,4253,1991,1.223,,
Oman,221,Total water withdrawal,4253,2000,1.36,L,
Oman,221,Total water withdrawal,4253,2003,1.321,,
Oman,221,Total water withdrawal,4253,2013,1.872,I,
Pakistan,165,Total water withdrawal,4253,1975,153.4,,
Pakistan,165,Total water withdrawal,4253,1991,155.6,,
Pakistan,165,Total water withdrawal,4253,2000,172.6,L,
Pakistan,165,Total water withdrawal,4253,2008,183.5,K,
Palestine,299,Total water withdrawal,4253,2001,0.279,,
Palestine,299,Total water withdrawal,4253,2005,0.418,,
Palestine,299,Total water withdrawal,4253,2017,0.3752,,
Papua New Guinea,168,Total water withdrawal,4253,2000,0.2714,L,
Papua New Guinea,168,Total water withdrawal,4253,2005,0.3921,L,
Philippines,171,Total water withdrawal,4253,2007,81.5,,
Philippines,171,Total water withdrawal,4253,2012,84.25,,
Philippines,171,Total water withdrawal,4253,2017,92.75,,
Qatar,179,Total water withdrawal,4253,1975,0.15,,
Qatar,179,Total water withdrawal,4253,1994,0.2849,,
Qatar,179,Total water withdrawal,4253,2000,0.2939,I,
Qatar,179,Total water withdrawal,4253,2007,0.436,,
Qatar,179,Total water withdrawal,4253,2016,0.9126,,
Republic of Korea,117,Total water withdrawal,4253,1990,20.57,E,
Republic of Korea,117,Total water withdrawal,4253,1997,25.44,E,
Republic of Korea,117,Total water withdrawal,4253,2002,29.16,E,
Republic of Korea,117,Total water withdrawal,4253,2005,29.2,E,
Saudi Arabia,194,Total water withdrawal,4253,1992,17.02,,
Saudi Arabia,194,Total water withdrawal,4253,2006,23.67,E,
Saudi Arabia,194,Total water withdrawal,4253,2012,20.88,,
Saudi Arabia,194,Total water withdrawal,4253,2017,23.35,,
Singapore,200,Total water withdrawal,4253,1975,0.19,,
Singapore,200,Total water withdrawal,4253,2017,0.6594,,
Sri Lanka,38,Total water withdrawal,4253,1990,9.769,,
Sri Lanka,38,Total water withdrawal,4253,2000,13.01,L,
Sri Lanka,38,Total water withdrawal,4253,2005,12.95,,
Syrian Arab Republic,212,Total water withdrawal,4253,1975,3.34,,
Syrian Arab Republic,212,Total water withdrawal,4253,1997,14.43,,
Syrian Arab Republic,212,Total water withdrawal,4253,2002,16.36,,
