Domain,Area,Element,Item,Year,Unit,Value
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1976","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1977","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1978","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1979","kcal/capita/day","3"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1980","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1981","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1982","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1983","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1984","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1985","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1986","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1987","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1988","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1989","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1990","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1991","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1992","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1993","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1994","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1995","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1996","kcal/capita/day","8"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1997","kcal/capita/day","8"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1998","kcal/capita/day","8"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","1999","kcal/capita/day","8"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2000","kcal/capita/day","8"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2001","kcal/capita/day","9"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2002","kcal/capita/day","9"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2003","kcal/capita/day","9"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2004","kcal/capita/day","9"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2005","kcal/capita/day","10"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2006","kcal/capita/day","10"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2007","kcal/capita/day","11"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2008","kcal/capita/day","11"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2009","kcal/capita/day","12"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2010","kcal/capita/day","13"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2011","kcal/capita/day","13"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2012","kcal/capita/day","13"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Freshwater Fish","2013","kcal/capita/day","13"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1961","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1962","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1963","kcal/capita/day","4"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1964","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1965","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1966","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1967","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1968","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1969","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1970","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1971","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1972","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1973","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1974","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1975","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1976","kcal/capita/day","8"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1977","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1978","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1979","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1980","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1981","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1982","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1983","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1984","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1985","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1986","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1987","kcal/capita/day","7"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1988","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1989","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1990","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1991","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1992","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1993","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1994","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1995","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1996","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1997","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1998","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","1999","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2000","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2001","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2002","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2003","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2004","kcal/capita/day","5"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2005","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2006","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2007","kcal/capita/day","6"
"Food Balances (old methodology and population)","World","Food supply (kcal/capita/day)","Demersal Fish","2008","kcal/capita/day","6"
